chronic_id,records,observed_episodes,first_record_index,last_record_index,minimum_timestep,maximum_timestep,mean_max_rho,mean_disconnected_lines,normal_records,overload_records,line_trip_records,cascade_records
2239,3,1,119316,119318,6,52,0.63403,20.0,1,1,0,1
2240,25,1,119319,119343,10,182,1.045407,4.32,3,11,0,11
2241,3,1,119344,119346,3,5,1.139206,21.0,0,2,0,1
2242,21,1,119347,119367,10,79,0.936329,4.428571,1,6,0,14
2243,5,1,119368,119372,66,70,1.29792,13.4,0,4,0,1
2244,3,1,119373,119375,9,11,1.229252,21.0,0,2,0,1
2245,7,1,119376,119382,41,112,0.787666,9.285714,2,2,0,3
2246,18,1,119383,119400,14,71,0.829944,4.944444,1,2,0,15
2247,5,1,119401,119405,88,117,0.978781,12.2,2,2,0,1
2248,16,1,119406,119421,62,171,1.005088,5.1875,1,6,0,9
2249,5,1,119422,119426,5,9,0.756208,13.4,0,0,0,5
2250,9,1,119427,119435,34,120,0.766082,7.0,5,2,0,2
2251,44,1,119436,119479,37,228,0.887984,3.295455,3,5,0,36
2252,1,1,119480,119480,22,22,0.0,59.0,0,0,0,1
2253,4,1,119481,119484,100,149,0.798113,15.25,1,2,0,1
2254,7,1,119485,119491,9,70,1.251244,10.428571,2,4,0,1
2255,47,1,119492,119538,25,173,0.929833,3.404255,1,14,0,32
2256,1,1,119539,119539,26,26,0.0,59.0,0,0,0,1
2257,20,1,119540,119559,6,189,0.716496,4.6,3,2,0,15
2258,5,1,119560,119564,15,71,0.761674,12.2,2,2,0,1
2259,25,1,119565,119589,67,221,0.784825,4.52,3,0,0,22
2260,8,1,119590,119597,9,187,0.829443,7.75,4,3,0,1
2261,5,1,119598,119602,52,94,0.702188,12.6,2,2,0,1
2262,3,1,119603,119605,1,3,1.13834,20.333333,0,2,0,1
2263,40,1,119606,119645,3,279,0.752211,3.475,4,2,0,34
2264,3,1,119646,119648,60,67,1.052227,20.333333,0,2,0,1
2265,9,1,119649,119657,25,106,1.114136,8.555556,2,6,0,1
2266,8,1,119658,119665,8,79,1.042891,8.25,3,4,0,1
2267,3,1,119666,119668,2,4,0.902932,20.333333,0,2,0,1
2268,3,1,119669,119671,21,27,0.519879,21.0,0,0,0,3
2269,11,1,119672,119682,25,35,1.236722,9.363636,0,10,0,1
2270,5,1,119683,119687,86,205,0.936582,12.2,2,2,0,1
2271,46,1,119688,119733,31,115,0.739416,3.152174,2,6,0,38
2272,5,1,119734,119738,2,65,0.758066,12.2,2,2,0,1
2273,4,1,119739,119742,2,92,0.510687,14.75,3,0,0,1
2274,13,1,119743,119755,29,283,0.883899,6.0,6,5,0,2
2275,5,1,119756,119760,52,56,1.45301,16.2,0,4,0,1
2276,122,1,119761,119882,20,986,0.751161,2.311475,17,4,0,101
2277,15,1,119883,119897,42,73,1.054476,5.6,1,5,0,9
2278,4,1,119898,119901,22,34,0.995164,15.25,1,2,0,1
2279,10,1,119902,119911,19,95,0.702066,7.5,2,2,0,6
2280,1,1,119912,119912,30,30,0.0,59.0,0,0,0,1
2281,3,1,119913,119915,43,45,0.830737,20.333333,0,2,0,1
2282,54,1,119916,119969,31,421,0.713778,2.759259,7,2,0,45
2283,14,1,119970,119983,18,105,1.023873,5.357143,4,8,0,2
2284,57,1,119984,120040,2,492,0.723625,2.929825,6,4,0,47
2285,32,1,120041,120072,5,220,0.753664,3.34375,4,6,0,22
2286,45,1,120073,120117,6,245,0.746471,3.844444,3,0,0,42
2287,3,1,120118,120120,10,12,1.03939,21.333333,0,2,0,1
2288,62,1,120121,120182,34,130,0.745698,3.983871,2,4,0,56
2289,9,1,120183,120191,80,156,0.933692,7.666667,3,4,0,2
2290,52,1,120192,120243,37,400,0.819906,3.057692,5,14,0,33
2291,21,1,120244,120264,43,115,0.862879,4.666667,0,8,0,13
2292,8,1,120265,120272,4,51,0.679074,8.875,1,0,0,7
2293,4,1,120273,120276,30,175,0.497746,14.75,3,0,0,1
2294,3,1,120277,120279,47,83,0.426449,19.666667,2,0,0,1
2295,3,1,120280,120282,33,35,1.196105,20.333333,0,2,0,1
2296,20,1,120283,120302,11,235,0.836519,4.75,4,6,0,10
2297,3,1,120303,120305,26,28,1.158982,20.333333,0,2,0,1
2298,4,1,120306,120309,43,136,0.663626,15.25,2,1,0,1
2299,43,1,120310,120352,18,191,0.702779,3.255814,3,2,0,38
2300,17,1,120353,120369,7,185,0.763708,5.117647,2,2,0,13
2301,21,1,120370,120390,19,110,0.920541,4.714286,2,8,0,11
2302,11,1,120391,120401,55,146,0.975111,7.0,1,6,0,4
2303,23,1,120402,120424,8,145,0.746186,4.26087,2,2,0,19
2304,54,1,120425,120478,21,261,0.849908,3.092593,4,6,0,44
2305,11,1,120479,120489,2,134,0.711184,6.454545,4,0,0,7
2306,49,1,120490,120538,12,224,0.723046,3.591837,2,1,0,46
2307,112,1,120539,120650,37,557,0.772017,2.4375,9,8,0,95
2308,94,1,120651,120744,2,699,0.798101,2.542553,9,18,0,67
2309,54,1,120745,120798,54,744,0.873983,2.777778,12,13,0,29
2310,4,1,120799,120802,41,145,0.842242,15.75,0,2,0,2
2311,5,1,120803,120807,45,89,0.897976,13.0,2,2,0,1
2312,41,1,120808,120848,14,183,0.741299,3.292683,1,2,0,38
2313,85,1,120849,120933,83,458,0.695933,2.529412,5,4,0,76
2314,7,1,120934,120940,13,121,0.981165,9.0,4,2,0,1
2315,71,1,120941,121011,34,467,0.748649,2.859155,5,4,0,62
2316,2,1,121012,121013,32,46,0.328187,29.5,1,0,0,1
2317,12,1,121014,121025,10,87,0.959471,6.75,0,6,0,6
2318,4,1,121026,121029,17,24,0.958088,15.25,1,2,0,1
2319,24,1,121030,121053,22,243,0.803747,3.458333,10,3,0,11
2320,92,1,121054,121145,8,461,0.806453,2.532609,5,12,0,75
2321,51,1,121146,121196,77,319,0.753255,3.411765,2,7,0,42
2322,24,1,121197,121220,4,105,0.860693,4.833333,0,6,0,18
2323,12,1,121221,121232,137,396,0.814555,5.416667,7,3,0,2
2324,3,1,121233,121235,12,66,0.409508,19.666667,2,0,0,1
2325,18,1,121236,121253,69,192,0.849774,4.666667,0,8,0,10
2326,3,1,121254,121256,58,60,1.147743,21.0,0,2,0,1
2327,4,1,121257,121260,27,40,0.86652,15.25,1,2,0,1
2328,7,1,121261,121267,11,17,1.295722,10.142857,0,6,0,1
2329,4,1,121268,121271,9,20,1.096373,15.5,0,3,0,1
2330,122,1,121272,121393,21,542,0.758778,2.598361,5,4,0,113
2331,42,1,121394,121435,0,299,0.664383,3.214286,2,2,0,38
2332,5,1,121436,121440,46,56,0.873526,12.6,2,2,0,1
2333,5,1,121441,121445,10,38,0.506602,13.4,0,0,0,5
2334,33,1,121446,121478,4,126,0.893914,5.030303,1,0,0,32
2335,40,1,121479,121518,46,372,0.857745,3.2,3,3,0,34
2336,5,1,121519,121523,49,53,1.277782,15.0,0,4,0,1
2337,1,1,121524,121524,78,78,0.0,59.0,0,0,0,1
2338,3,1,121525,121527,16,18,0.68946,20.333333,0,2,0,1
2339,7,1,121528,121534,24,30,1.216499,10.142857,0,6,0,1
2340,28,1,121535,121562,5,235,0.68407,4.107143,3,0,0,25
2341,39,1,121563,121601,1,283,0.674405,2.923077,9,3,0,27
2342,41,1,121602,121642,112,447,0.84276,3.268293,5,6,0,30
2343,4,1,121643,121646,4,17,0.674649,15.25,1,2,0,1
2344,40,1,121647,121686,98,259,0.880007,3.475,5,9,0,26
2345,39,1,121687,121725,18,256,0.86889,3.589744,1,2,0,36
2346,95,1,121726,121820,12,799,0.820666,3.221053,11,4,0,80
2347,11,1,121821,121831,40,73,0.823495,7.181818,0,2,0,9
2348,25,1,121832,121856,14,96,0.810702,4.6,1,6,0,18
2349,45,1,121857,121901,4,561,0.755298,3.044444,5,5,0,35
2350,10,1,121902,121911,52,240,0.810756,6.3,6,2,0,2
2351,1,1,121912,121912,23,23,0.0,59.0,0,0,0,1
2352,3,1,121913,121915,27,29,0.752427,21.0,0,2,0,1
2353,14,1,121916,121929,50,290,0.738594,4.928571,7,2,0,5
2354,28,1,121930,121957,50,423,0.754267,3.892857,6,2,0,20
2355,8,1,121958,121965,9,42,0.646609,8.875,1,0,0,7
2356,1,1,121966,121966,16,16,0.0,59.0,0,0,0,1
2357,22,1,121967,121988,19,251,0.643649,4.181818,4,1,0,17
2358,6,1,121989,121994,47,210,1.094221,10.833333,1,4,0,1
2359,9,1,121995,122003,2,158,1.033831,7.888889,2,6,0,1
2360,100,1,122004,122103,15,255,0.795394,3.09,3,6,0,91
2361,71,1,122104,122174,33,845,0.776483,2.676056,6,4,0,61
2362,6,1,122175,122180,102,198,0.644381,11.0,1,1,0,4
2363,63,1,122181,122243,2,310,0.807233,3.968254,6,4,0,53
2364,9,1,122244,122252,98,264,0.815219,8.111111,1,2,0,6
2365,8,1,122253,122260,124,202,1.107241,9.5,1,6,0,1
2366,23,1,122261,122283,53,238,0.749339,4.521739,2,2,0,19
2367,3,1,122284,122286,8,10,0.823767,20.333333,0,2,0,1
2368,5,1,122287,122291,17,84,0.68517,12.6,2,2,0,1
2369,1,1,122292,122292,43,43,0.0,59.0,0,0,0,1
2370,28,1,122293,122320,0,169,0.843118,3.821429,4,6,0,18
2371,3,1,122321,122323,13,15,0.745274,20.333333,0,2,0,1
2372,3,1,122324,122326,10,12,1.065805,20.333333,0,2,0,1
2373,43,1,122327,122369,1,276,0.818414,3.162791,5,2,0,36
2374,9,1,122370,122378,1,158,0.754635,7.666667,2,2,0,5
2375,1,1,122379,122379,10,10,0.0,59.0,0,0,0,1
2376,1,1,122380,122380,118,118,0.0,59.0,0,0,0,1
2377,30,1,122381,122410,9,119,0.673219,4.1,1,0,0,29
2378,21,1,122411,122431,27,88,0.871261,4.952381,1,6,0,14
2379,18,1,122432,122449,74,227,0.85453,5.333333,0,5,0,13
2380,19,1,122450,122468,20,236,0.726887,4.263158,6,2,0,11
2381,59,1,122469,122527,0,315,0.760607,3.016949,5,8,0,46
2382,6,1,122528,122533,39,190,0.767749,10.166667,3,2,0,1
2383,109,1,122534,122642,17,686,0.848701,3.06422,9,21,0,79
2384,7,1,122643,122649,27,33,1.319217,10.142857,0,6,0,1
2385,12,1,122650,122661,5,121,0.95781,6.416667,1,4,0,7
2386,4,1,122662,122665,71,101,0.742622,15.75,1,2,0,1
2387,32,1,122666,122697,34,302,0.798591,3.28125,7,4,0,21
2388,5,1,122698,122702,41,45,0.493648,13.4,0,0,0,5
2389,39,1,122703,122741,8,276,0.692969,3.25641,3,2,0,34
2390,1,1,122742,122742,2,2,0.0,59.0,0,0,0,1
2391,22,1,122743,122764,20,624,0.740617,3.863636,7,2,0,13
2392,23,1,122765,122787,40,486,0.842789,4.347826,2,3,0,18
2393,8,1,122788,122795,17,67,0.823114,8.625,1,2,0,5
2394,10,1,122796,122805,68,92,0.896071,7.6,0,4,0,6
2395,22,1,122806,122827,51,364,0.813454,4.227273,4,0,0,18
2396,9,1,122828,122836,4,48,1.190808,7.888889,2,6,0,1
2397,13,1,122837,122849,20,182,0.649795,6.076923,2,0,0,11
2398,3,1,122850,122852,41,43,0.702001,20.333333,0,2,0,1
2399,51,1,122853,122903,49,341,0.8835,3.372549,4,10,0,37
2400,5,1,122904,122908,62,66,0.799252,13.8,0,2,0,3
2401,43,1,122909,122951,13,156,0.94784,3.488372,3,6,0,34
2402,7,1,122952,122958,1,99,1.110986,9.428571,0,6,0,1
2403,3,1,122959,122961,29,31,0.696337,20.333333,0,2,0,1
2404,13,1,122962,122974,1,380,0.9119,5.153846,6,6,0,1
2405,3,1,122975,122977,11,13,1.087626,20.333333,0,2,0,1
2406,1,1,122978,122978,7,7,0.0,59.0,0,0,0,1
2407,20,1,122979,122998,14,161,0.903137,4.5,2,4,0,14
2408,1,1,122999,122999,50,50,0.0,59.0,0,0,0,1
2409,5,1,123000,123004,0,40,1.118263,12.2,2,2,0,1
2410,94,1,123005,123098,27,586,0.829993,3.244681,9,6,0,79
2411,2,1,123099,123100,8,34,0.353729,29.5,1,0,0,1
2412,5,1,123101,123105,39,69,1.48922,12.6,0,4,0,1
2413,3,1,123106,123108,6,26,0.913014,20.333333,1,1,0,1
2414,16,1,123109,123124,35,104,0.817854,5.4375,1,2,0,13
2415,3,1,123125,123127,14,16,0.765232,20.333333,0,2,0,1
2416,3,1,123128,123130,15,17,1.110829,20.333333,0,2,0,1
2417,3,1,123131,123133,80,82,0.961592,20.333333,0,2,0,1
2418,3,1,123134,123136,19,21,1.040886,21.0,0,2,0,1
2419,3,1,123137,123139,9,11,1.001048,20.333333,0,2,0,1
2420,16,1,123140,123155,19,231,0.907184,4.8125,5,3,0,8
2421,10,1,123156,123165,2,61,0.855769,7.5,1,0,0,9
2422,7,1,123166,123172,54,83,0.870952,10.0,1,1,0,5
2423,3,1,123173,123175,2,70,0.537232,19.666667,2,0,0,1
2424,7,1,123176,123182,9,113,1.006858,9.285714,1,5,0,1
2425,3,1,123183,123185,3,5,0.700818,21.0,0,2,0,1
2426,14,1,123186,123199,87,100,0.964618,6.214286,0,5,0,9
2427,6,1,123200,123205,15,55,0.953837,10.666667,2,3,0,1
2428,58,1,123206,123263,4,463,0.874492,2.741379,7,8,0,43
2429,8,1,123264,123271,6,171,1.241601,8.375,3,4,0,1
2430,9,1,123272,123280,13,25,1.477835,9.444444,0,8,0,1
2431,45,1,123281,123325,99,500,0.867233,3.133333,2,6,0,37
2432,12,1,123326,123337,99,110,0.891255,6.75,0,2,0,10
2433,1,1,123338,123338,2,2,0.0,59.0,0,0,0,1
2434,15,1,123339,123353,12,236,1.091563,5.266667,6,6,0,3
2435,7,1,123354,123360,77,121,0.854159,9.571429,1,3,0,3
2436,58,1,123361,123418,13,217,0.924965,3.293103,3,14,0,41
2437,3,1,123419,123421,7,9,1.151754,20.333333,0,2,0,1
2438,32,1,123422,123453,52,225,0.842494,3.65625,1,3,0,28
2439,4,1,123454,123457,7,79,0.857324,15.25,1,2,0,1
2440,19,1,123458,123476,3,179,0.937357,4.526316,3,5,0,11
2441,80,1,123477,123556,5,595,0.818671,2.6625,9,0,0,71
2442,6,1,123557,123562,28,143,0.884914,10.166667,3,2,0,1
2443,7,1,123563,123569,4,10,1.396917,11.428571,0,6,0,1
2444,17,1,123570,123586,3,148,1.085028,6.0,1,6,0,10
2445,3,1,123587,123589,23,25,1.000117,20.333333,0,2,0,1
2446,7,1,123590,123596,30,36,1.049691,11.857143,0,6,0,1
2447,1,1,123597,123597,37,37,0.0,59.0,0,0,0,1
2448,7,1,123598,123604,10,112,0.984812,9.0,2,4,0,1
2449,5,1,123605,123609,91,95,1.101796,13.8,0,4,0,1
2450,15,1,123610,123624,37,145,0.881854,5.466667,2,4,0,9
2451,3,1,123625,123627,0,2,0.747833,20.333333,0,2,0,1
2452,28,1,123628,123655,5,40,0.930036,4.892857,1,7,0,20
2453,2,1,123656,123657,4,5,0.995848,30.0,0,1,0,1
2454,4,1,123658,123661,2,105,0.635785,14.75,3,0,0,1
2455,66,1,123662,123727,80,176,0.948817,3.151515,1,9,0,56
2456,10,1,123728,123737,66,217,0.887116,7.1,3,3,0,4
2457,16,1,123738,123753,11,47,0.843977,5.75,1,2,0,13
2458,4,1,123754,123757,33,47,1.086984,15.25,1,2,0,1
2459,54,1,123758,123811,18,250,0.918122,3.148148,1,6,0,47
2460,32,1,123812,123843,0,121,0.99539,4.03125,1,10,0,21
2461,9,1,123844,123852,49,216,0.755414,7.888889,2,0,0,7
2462,3,1,123853,123855,36,38,0.728068,20.333333,0,2,0,1
2463,2,1,123856,123857,47,81,0.379383,29.5,1,0,0,1
2464,4,1,123858,123861,14,29,1.05558,15.25,1,2,0,1
2465,6,1,123862,123867,26,39,0.777858,11.5,0,2,0,4
2466,6,1,123868,123873,26,160,0.83073,10.166667,3,2,0,1
2467,28,1,123874,123901,6,130,0.950299,4.928571,1,6,0,21
2468,17,1,123902,123918,70,239,0.886241,4.705882,2,5,0,10
2469,3,1,123919,123921,46,48,0.707256,21.0,0,2,0,1
2470,24,1,123922,123945,18,56,0.908217,5.125,0,4,0,20
2471,15,1,123946,123960,37,160,0.910058,5.466667,2,7,0,6
2472,38,1,123961,123998,38,106,0.894846,3.710526,0,0,0,38
2473,9,1,123999,124007,6,14,0.716752,8.444444,0,0,0,9
2474,11,1,124008,124018,29,155,0.835535,7.0,1,0,0,10
2475,16,1,124019,124034,57,80,0.927784,5.5625,0,2,0,14
2476,49,1,124035,124083,12,71,0.983149,4.22449,2,10,0,37
2477,9,1,124084,124092,9,92,0.827322,7.666667,3,2,0,4
2478,6,1,124093,124098,69,96,0.830322,10.166667,3,2,0,1
2479,68,1,124099,124166,22,108,0.93107,3.867647,0,12,0,56
2480,7,1,124167,124173,12,18,0.772543,10.428571,0,2,0,5
2481,25,1,124174,124198,17,88,0.978437,4.6,3,7,0,15
2482,13,1,124199,124211,20,119,0.86232,5.923077,2,2,0,9
2483,9,1,124212,124220,13,283,0.996353,7.111111,3,5,0,1
2484,1,1,124221,124221,9,9,0.0,59.0,0,0,0,1
2485,3,1,124222,124224,3,5,1.039773,20.666667,0,2,0,1
2486,1,1,124225,124225,4,4,0.0,59.0,0,0,0,1
2487,10,1,124226,124235,1,132,0.84174,7.6,2,0,0,8
2488,1,1,124236,124236,36,36,0.0,59.0,0,0,0,1
2489,20,1,124237,124256,12,161,0.892552,4.55,2,4,0,14
2490,7,1,124257,124263,78,84,1.041424,10.714286,0,6,0,1
2491,3,1,124264,124266,58,60,1.115616,20.333333,0,2,0,1
2492,5,1,124267,124271,18,97,0.740074,12.6,1,2,0,2
2493,1,1,124272,124272,21,21,0.0,59.0,0,0,0,1
2494,3,1,124273,124275,22,24,1.023272,21.0,0,2,0,1
2495,3,1,124276,124278,24,26,0.954798,20.333333,0,2,0,1
2496,3,1,124279,124281,126,128,1.014429,20.333333,0,2,0,1
2497,6,1,124282,124287,31,78,1.405076,10.666667,0,5,0,1
2498,9,1,124288,124296,66,265,0.728703,7.222222,4,2,0,3
2499,6,1,124297,124302,41,71,0.958007,10.5,1,4,0,1
2500,3,1,124303,124305,27,29,1.223175,20.333333,0,2,0,1
2501,4,1,124306,124309,1,42,0.851439,15.25,1,2,0,1
2502,37,1,124310,124346,83,244,0.885295,4.405405,0,8,0,29
2503,7,1,124347,124353,1,31,0.856555,9.285714,2,4,0,1
2504,40,1,124354,124393,31,120,0.84361,3.525,1,2,0,37
2505,2,1,124394,124395,0,12,0.393185,29.5,1,0,0,1
2506,14,1,124396,124409,9,110,1.040625,5.357143,4,5,0,5
2507,12,1,124410,124421,46,72,0.916405,6.583333,0,4,0,8
2508,33,1,124422,124454,20,371,0.888535,3.333333,5,3,0,25
2509,6,1,124455,124460,18,41,0.837086,11.5,1,4,0,1
2510,10,1,124461,124470,13,22,0.903354,8.4,0,6,0,4
2511,18,1,124471,124488,11,209,0.937024,4.944444,1,2,0,15
2512,13,1,124489,124501,11,371,1.05967,5.307692,4,8,0,1
2513,3,1,124502,124504,24,26,1.27269,20.333333,0,2,0,1
2514,20,1,124505,124524,7,26,0.949915,5.6,0,6,0,14
2515,7,1,124525,124531,42,230,0.619762,9.571429,2,0,0,5
2516,17,1,124532,124548,20,88,0.87378,6.352941,1,6,0,10
2517,19,1,124549,124567,0,81,0.929249,5.473684,2,8,0,9
2518,3,1,124568,124570,12,14,0.719479,20.333333,0,2,0,1
2519,5,1,124571,124575,27,36,0.80314,13.4,1,2,0,2
2520,48,1,124576,124623,93,204,0.884788,3.979167,1,7,0,40
2521,7,1,124624,124630,15,21,0.980068,11.0,0,6,0,1
2522,27,1,124631,124657,35,156,0.975427,4.592593,0,6,0,21
2523,6,1,124658,124663,14,105,0.990583,10.333333,3,2,0,1
2524,5,1,124664,124668,17,21,0.830302,13.0,0,4,0,1
2525,13,1,124669,124681,44,56,0.820513,7.0,0,4,0,9
2526,2,1,124682,124683,9,20,0.384587,29.5,1,0,0,1
2527,6,1,124684,124689,115,143,0.935473,11.166667,0,2,0,4
2528,16,1,124690,124705,8,96,0.91827,5.75,1,4,0,11
2529,7,1,124706,124712,59,101,1.003828,9.285714,2,2,0,3
2530,5,1,124713,124717,12,78,0.987389,12.2,2,2,0,1
2531,2,1,124718,124719,25,29,0.420365,29.5,1,0,0,1
2532,1,1,124720,124720,17,17,0.0,59.0,0,0,0,1
2533,46,1,124721,124766,20,65,0.801159,3.413043,0,0,0,46
2534,1,1,124767,124767,39,39,0.0,59.0,0,0,0,1
2535,22,1,124768,124789,24,145,0.838824,4.272727,2,3,0,17
2536,10,1,124790,124799,10,226,0.738083,7.3,2,0,0,8
2537,13,1,124800,124812,1,156,0.963632,5.846154,3,3,0,7
2538,3,1,124813,124815,5,7,1.067668,20.333333,0,2,0,1
2539,5,1,124816,124820,4,21,0.915756,12.8,1,3,0,1
2540,16,1,124821,124836,1,91,1.020937,5.5625,2,6,0,8
2541,8,1,124837,124844,56,187,1.196237,7.875,3,4,0,1
2542,3,1,124845,124847,5,7,0.695957,20.333333,0,2,0,1
2543,62,1,124848,124909,40,170,0.788982,3.516129,2,2,0,58
2544,22,1,124910,124931,28,220,0.929242,4.181818,6,6,0,10
2545,112,1,124932,125043,20,546,0.783408,2.526786,3,20,0,89
2546,52,1,125044,125095,9,378,0.771616,2.923077,3,6,0,43
2547,13,1,125096,125108,1,13,0.784233,6.538462,0,2,0,11
2548,48,1,125109,125156,15,449,0.73194,2.979167,6,4,0,38
2549,28,1,125157,125184,69,311,0.672494,4.035714,1,0,0,27
2550,17,1,125185,125201,24,253,0.710764,4.882353,4,2,0,11
2551,2,1,125202,125203,15,37,0.391825,29.5,1,0,0,1
2552,71,1,125204,125274,4,406,0.755343,2.859155,10,5,0,56
2553,7,1,125275,125281,20,26,1.076067,10.714286,0,6,0,1
2554,30,1,125282,125311,23,579,0.911642,3.566667,10,7,0,13
2555,43,1,125312,125354,54,314,0.743014,3.093023,5,4,0,34
2556,119,1,125355,125473,88,574,0.798419,2.731092,8,7,0,104
2557,3,1,125474,125476,123,155,0.433321,21.0,0,0,0,3
2558,9,1,125477,125485,4,46,0.93434,9.0,1,6,0,2
2559,18,1,125486,125503,102,137,0.883868,5.166667,0,2,0,16
2560,10,1,125504,125513,11,40,0.929976,7.1,3,6,0,1
2561,10,1,125514,125523,9,137,0.718266,6.9,2,2,0,6
2562,3,1,125524,125526,70,72,0.760471,21.0,0,2,0,1
2563,134,1,125527,125660,21,425,0.718471,2.880597,3,13,0,118
2564,84,1,125661,125744,7,604,0.749211,2.619048,8,8,0,68
2565,30,1,125745,125774,8,166,0.703366,3.9,1,2,0,27
2566,9,1,125775,125783,49,204,0.703059,8.111111,1,2,0,6
2567,6,1,125784,125789,40,52,0.92897,10.833333,1,4,0,1
2568,17,1,125790,125806,99,263,0.727246,5.235294,1,2,0,14
2569,64,1,125807,125870,24,501,0.73136,2.546875,7,10,0,47
2570,24,1,125871,125894,74,186,0.612967,4.208333,2,0,0,22
2571,69,1,125895,125963,57,415,0.708331,3.0,4,4,0,61
2572,86,1,125964,126049,6,488,0.743829,2.674419,2,5,0,79
2573,12,1,126050,126061,41,214,0.961586,6.0,4,7,0,1
2574,82,1,126062,126143,9,295,0.725471,2.670732,0,10,0,72
2575,64,1,126144,126207,10,718,0.765949,2.640625,8,4,0,52
2576,62,1,126208,126269,3,493,0.78537,2.580645,6,14,0,42
2577,41,1,126270,126310,18,745,0.780076,3.121951,6,3,0,32
2578,5,1,126311,126315,10,14,1.30163,14.2,0,4,0,1
2579,78,1,126316,126393,40,292,0.783636,4.064103,5,4,0,69
2580,1,1,126394,126394,75,75,0.0,59.0,0,0,0,1
2581,4,1,126395,126398,44,150,0.631744,15.75,1,0,0,3
2582,40,1,126399,126438,98,265,1.009228,4.175,1,6,0,33
2583,3,1,126439,126441,41,43,0.882115,21.0,0,2,0,1
2584,49,1,126442,126490,15,681,0.73301,2.959184,6,4,0,39
2585,10,1,126491,126500,17,53,0.944047,6.9,2,4,0,4
2586,142,1,126501,126642,3,799,0.793981,2.485915,12,11,0,119
2587,32,1,126643,126674,29,234,0.762209,3.5625,7,4,0,21
2588,3,1,126675,126677,1,3,1.057941,20.333333,0,2,0,1
2589,53,1,126678,126730,159,605,0.690213,2.886792,5,0,0,48
2590,4,1,126731,126734,43,46,0.639967,16.75,0,0,0,4
2591,43,1,126735,126777,18,319,0.717296,3.209302,2,1,0,40
2592,7,1,126778,126784,11,78,0.704531,9.857143,0,2,0,5
2593,7,1,126785,126791,31,37,1.378198,11.285714,0,6,0,1
2594,3,1,126792,126794,25,27,1.205209,21.0,0,2,0,1
2595,33,1,126795,126827,2,131,0.820644,3.969697,1,2,0,30
2596,13,1,126828,126840,83,220,0.62965,6.076923,2,0,0,11
2597,7,1,126841,126847,18,24,1.200982,10.571429,0,6,0,1
2598,6,1,126848,126853,29,140,0.84855,10.333333,2,3,0,1
2599,23,1,126854,126876,74,270,0.680465,4.304348,1,2,0,20
2600,17,1,126877,126893,9,25,0.77922,5.411765,0,2,0,15
2601,4,1,126894,126897,8,19,0.965719,15.25,1,2,0,1
2602,75,1,126898,126972,12,662,0.786505,2.733333,9,4,0,62
2603,9,1,126973,126981,0,34,1.031695,8.111111,2,6,0,1
2604,21,1,126982,127002,40,333,0.856077,4.47619,3,8,0,10
2605,11,1,127003,127013,34,222,1.042717,6.272727,3,7,0,1
2606,11,1,127014,127024,4,50,1.109636,7.636364,0,6,0,5
2607,7,1,127025,127031,28,34,1.17262,10.142857,0,6,0,1
2608,11,1,127032,127042,18,45,1.168837,6.454545,1,9,0,1
2609,67,1,127043,127109,8,218,0.844039,4.134328,3,6,0,58
2610,9,1,127110,127118,45,64,1.20951,8.333333,0,8,0,1
2611,122,1,127119,127240,58,581,0.777783,2.762295,9,8,0,105
2612,12,1,127241,127252,46,305,0.955473,6.416667,6,5,0,1
2613,7,1,127253,127259,57,63,1.072132,10.714286,0,6,0,1
2614,44,1,127260,127303,20,791,0.801912,2.568182,11,12,0,21
2615,61,1,127304,127364,12,160,0.75398,3.196721,0,6,0,55
2616,71,1,127365,127435,11,202,0.705654,3.507042,1,0,0,70
2617,23,1,127436,127458,50,159,0.611346,4.391304,1,0,0,22
2618,43,1,127459,127501,15,263,0.929423,3.906977,3,8,0,32
2619,78,1,127502,127579,14,478,0.816315,2.487179,11,4,0,63
2620,41,1,127580,127620,82,361,0.925231,3.487805,4,6,0,31
2621,24,1,127621,127644,40,190,0.823531,3.958333,1,10,0,13
2622,59,1,127645,127703,94,272,0.772848,3.118644,6,6,0,47
2623,36,1,127704,127739,53,450,0.847646,2.888889,12,3,0,21
2624,7,1,127740,127746,20,182,0.843107,9.571429,1,2,0,4
2625,49,1,127747,127795,68,901,0.804278,2.571429,13,12,0,24
2626,61,1,127796,127856,59,572,0.748524,2.704918,11,6,0,44
2627,18,1,127857,127874,42,379,0.627192,4.5,6,0,0,12
2628,27,1,127875,127901,15,106,0.799081,3.666667,4,4,0,19
2629,50,1,127902,127951,110,322,0.717276,2.98,5,4,0,41
2630,3,1,127952,127954,19,21,1.103741,21.666667,0,2,0,1
2631,4,1,127955,127958,21,218,0.567268,14.75,3,0,0,1
2632,9,1,127959,127967,63,94,0.820994,8.666667,0,2,0,7
2633,49,1,127968,128016,22,219,0.728258,3.469388,1,4,0,44
2634,18,1,128017,128034,92,471,0.590366,4.777778,7,0,0,11
2635,58,1,128035,128092,43,260,0.700717,3.155172,3,6,0,49
2636,48,1,128093,128140,19,254,0.801662,3.4375,3,4,0,41
2637,8,1,128141,128148,3,67,1.108686,8.875,1,6,0,1
2638,32,1,128149,128180,1,114,0.751914,4.03125,3,4,0,25
2639,58,1,128181,128238,18,217,0.838719,3.362069,0,5,0,53
2640,14,1,128239,128252,34,83,0.643002,6.214286,1,0,0,13
